pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1,candidate12_2,office13,candidate13_1,candidate13_2
UNION-20121106-Style030v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style031v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style032v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style033v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20B,Hunt Gwyn,,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style034v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style035v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style036v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style037v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style038v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNION-20121106-Style039v.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 20C,Stephen Vincent Higdon,Althea Richardson-Tucke,,NC District Court Judge District 20C,Joseph J. Williams,,NC District Court Judge District 20D,Tripp Helms,Sherryl West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style001-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style002-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style003-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style004-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style005-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style006-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style007-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style008-EH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style009-EH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style010-EH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style011-EH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style012-HTOP.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style013-HTOP.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style014-HTOP.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style015-HTOP.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style016-HTOP.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style017-KITT.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style018-MIDD.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style019-MIDD.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style020-NH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style021-NH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style022-NH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style023-NH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style024-NH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style025-NH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style026-NH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style027-NV.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style028-NV.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style029-NV.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style030-NV.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9B,Randolph Baskerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style031-SCRK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style032-SCRK.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style033-SH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style034-SH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style035-SH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style036-SH2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style037-SH2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style038-SH2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style039-SH2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style040-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style041-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style042-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style043-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style044-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style045-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20121106-Style046-WH.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 9,S. Quon Bridges,Amanda Stevenson,,NC District Court Judge District 9,John W. Davis,,NC District Court Judge District 9,Daniel F. Finch,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20121106-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 10,Monica M. Bousman,,,NC District Court Judge District 10,Jacqueline Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,Erin Mulligan Graber,Dan Nagle,NC District Court Judge District 10,Jennifer Miller Green,,NC District Court Judge District 10,Jennifer Knox,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Charles Phillips Gilliam,Anna Elena Worley,,,,,,
WAKE-20121106-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC District Court Judge District 10,Monica M. Bousman,,,NC District Court Judge District 10,Jacqueline Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,Erin Mulligan Graber,Dan Nagle,NC District Court Judge District 10,Jennifer Miller Green,,NC District Court Judge District 10,Jennifer Knox,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Charles Phillips Gilliam,Anna Elena Worley,,,,,,
WAKE-20121106-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 10D,Donald W. Stephens,,,NC District Court Judge District 10,Monica M. Bousman,,NC District Court Judge District 10,Jacqueline Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,Erin Mulligan Graber,Dan Nagle,NC District Court Judge District 10,Jennifer Miller Green,,NC District Court Judge District 10,Jennifer Knox,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Charles Phillips Gilliam,Anna Elena Worley,,,
WAKE-20121106-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 10D,Donald W. Stephens,,,NC District Court Judge District 10,Monica M. Bousman,,NC District Court Judge District 10,Jacqueline Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,Erin Mulligan Graber,Dan Nagle,NC District Court Judge District 10,Jennifer Miller Green,,NC District Court Judge District 10,Jennifer Knox,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Charles Phillips Gilliam,Anna Elena Worley,,,
WAKE-20121106-Style005.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2012-11-06.zip,NC Superior Court Judge District 10D,Donald W. Stephens,,,NC District Court Judge District 10,Monica M. Bousman,,NC District Court Judge District 10,Jacqueline Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,Erin Mulligan Graber,Dan Nagle,NC District Court Judge District 10,Jennifer Miller Green,,NC District Court Judge District 10,Jennifer Knox,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Charles Phillips Gilliam,Anna Elena Worley,,,
