pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,candidate1_4,candidate1_5,office2,candidate2_1,candidate2_2,candidate2_3,candidate2_4,candidate2_5,office3,candidate3_1,candidate3_2,candidate3_3,candidate3_4,candidate3_5,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2
SWAIN-20181106-Style004-BC2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/SWAIN-20181106-Style004-BC2-GEN.pdf,NC District Court Judge District 30 Seat 1,Donna Forga,,,,,NC District Court Judge District 30 Seat 2,Leo J. Phillips,Kristina L. Earwood,,,,NC District Court Judge District 30 Seat 3,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,
GASTON-20181106-Style042-ALEXIS-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style042-ALEXIS-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20181106-Style010-JASPER-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CRAVEN-20181106-Style010-JASPER-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATAWBA-20181106-Style020-HIGHLAND-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CATAWBA-20181106-Style020-HIGHLAND-GEN.pdf,NC Superior Court Judge District 25B Seat 1,Nathaniel (Nathan) J. Poovey,,,,,NC District Court Judge District 25 Seat 1,David W. Aycock,,,,,NC District Court Judge District 25 Seat 2,Wes W. Barkley,,,,,NC District Court Judge District 25 Seat 3,Sherri Wilson Elliott,,NC District Court Judge District 25 Seat 4,"Robert A. Mullinax, Jr.",,NC District Court Judge District 25 Seat 5,Amy Sigmon Walker,Scott M. Cranford,NC District Court Judge District 25 Seat 6,Clifton H. Smith,,NC District Court Judge District 25 Seat 7,Mark L. Killian,,,,
CUMBERLAND-20181106-Style024-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style024-GEN.pdf,NC Superior Court Judge District 12C Seat 1,"James (Jim) Floyd Ammons, Jr.",,,,,NC Superior Court Judge District 12C Seat 2,Mary Ann Tally,,,,,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,NC District Court Judge District 12 Seat 3,David H. Hasty,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans
NEW_HANOVER-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/NEW_HANOVER-20181106-Style003-GEN.pdf,NC District Court Judge District 5 Seat 1,Lindsey L. McKee,,,,,NC District Court Judge District 5 Seat 2,James H. Faison III,,,,,NC District Court Judge District 5 Seat 3,Melinda H. Crouch,,,,,NC District Court Judge District 5 Seat 4,Chad E. Hogston,,,,,,,,,,,,,,,,
CUMBERLAND-20181106-Style034-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style034-GEN.pdf,NC Superior Court Judge District 12C Seat 1,"James (Jim) Floyd Ammons, Jr.",,,,,NC Superior Court Judge District 12C Seat 2,Mary Ann Tally,,,,,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,NC District Court Judge District 12 Seat 3,David H. Hasty,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans
MECKLENBURG-20181106-Style058-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style058-GEN.pdf,NC District Court Judge District 26G Seat 1,Rickye McKoy-Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARTERET-20181106-Style029-WILDWOOD-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CARTERET-20181106-Style029-WILDWOOD-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILSON-20181106-Style050-WILSON_H-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style050-WILSON_H-GEN.pdf,NC Superior Court Judge District 7B Seat 1,Lamont Wiggins,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style048-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style048-GEN.pdf,NC Superior Court Judge District 26F Seat 1,Karen Eady-Williams,,,,,NC District Court Judge District 26F Seat 1,Tracy Hanna Hewett,,,,,NC District Court Judge District 26F Seat 2,Karen D. McCallum,Khalif Rhodes,,,,,,,,,,,,,,,,,,,,,
ROWAN-20181106-Style009-CLEVELAND-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROWAN-20181106-Style009-CLEVELAND-GEN.pdf,NC Superior Court Judge District 19C Seat 1,Anna Mills Wagoner,,,,,NC District Court Judge District 19C Seat 1,Kevin Eddinger,,,,,NC District Court Judge District 19C Seat 2,Beth Dixon,,,,,NC District Court Judge District 19C Seat 3,Charlie Brown,,NC District Court Judge District 19C Seat 4,James Randolph,,,,,,,,,,,,,
WAKE-20181106-Style078-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style078-GEN.pdf,NC District Court Judge District 10D Seat 1,Margaret Phillips Eagles,,,,,NC District Court Judge District 10D Seat 2,Nicolette Fulton,Walter Rand,J. Brian Ratledge,Evan Charles Schreier,Rebecca Anne Edwards,NC District Court Judge District 10D Seat 3,Ned W. Mangum,,,,,,,,,,,,,,,,,,,,,,
VANCE-20181106-Style036-WH-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/VANCE-20181106-Style036-WH-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20181106-Style068-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style068-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLAY-20181106-Style009-WARNE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CLAY-20181106-Style009-WARNE-GEN.pdf,NC District Court Judge District 30 Seat 1,Donna Forga,,,,,NC District Court Judge District 30 Seat 2,Leo J. Phillips,Kristina L. Earwood,,,,NC District Court Judge District 30 Seat 3,Roy Wijewickrama,,,,,,,,,,,,,,,,,,,,,,
MADISON-20181106-Style005-LAUREL-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MADISON-20181106-Style005-LAUREL-GEN.pdf,NC Superior Court Judge District 24 Seat 1,Gary Gavenus,,,,,NC District Court Judge District 24 Seat 1,Larry Leake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style016-PEE_DEE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style016-PEE_DEE-GEN.pdf,NC District Court Judge District 20A Seat 1,William C. (Bill) Tucker,,,,,NC District Court Judge District 20A Seat 2,John R. Nance,,,,,NC District Court Judge District 20A Seat 3,Beverly Routh Spencer,Thai Vang,,,,,,,,,,,,,,,,,,,,,
GUILFORD-20181106-Style031-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style031-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN-20181106-Style011-FORK-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WARREN-20181106-Style011-FORK-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,NC District Court Judge District 9B Seat 1,Ben Hunter,"Michael W. Putney, Jr.",,,,,,,,,,,,,,,,,,,,,
ROWAN-20181106-Style036-SUMNER-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROWAN-20181106-Style036-SUMNER-GEN.pdf,NC Superior Court Judge District 19C Seat 1,Anna Mills Wagoner,,,,,NC District Court Judge District 19C Seat 1,Kevin Eddinger,,,,,NC District Court Judge District 19C Seat 2,Beth Dixon,,,,,NC District Court Judge District 19C Seat 3,Charlie Brown,,NC District Court Judge District 19C Seat 4,James Randolph,,,,,,,,,,,,,
GUILFORD-20181106-Style021-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GUILFORD-20181106-Style021-GEN.pdf,NC District Court Judge District 18 Seat 1,"H. Thomas (Tom) Jarrell, Jr.",,,,,NC District Court Judge District 18 Seat 2,Jonathan G. (Jon) Kreider,Larry L. Archie,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20181106-Style001-BC21-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ONSLOW-20181106-Style001-BC21-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
HARNETT-20181106-Style007-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HARNETT-20181106-Style007-GEN.pdf,NC District Court Judge District 11 Seat 1,Joy Jones,,,,,NC District Court Judge District 11 Seat 2,Addie Rawls,,,,,NC District Court Judge District 11 Seat 3,Caron Stewart,,,,,,,,,,,,,,,,,,,,,,
CATAWBA-20181106-Style052-NORTHWEST-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CATAWBA-20181106-Style052-NORTHWEST-GEN.pdf,NC Superior Court Judge District 25B Seat 1,Nathaniel (Nathan) J. Poovey,,,,,NC District Court Judge District 25 Seat 1,David W. Aycock,,,,,NC District Court Judge District 25 Seat 2,Wes W. Barkley,,,,,NC District Court Judge District 25 Seat 3,Sherri Wilson Elliott,,NC District Court Judge District 25 Seat 4,"Robert A. Mullinax, Jr.",,NC District Court Judge District 25 Seat 5,Amy Sigmon Walker,Scott M. Cranford,NC District Court Judge District 25 Seat 6,Clifton H. Smith,,NC District Court Judge District 25 Seat 7,Mark L. Killian,,,,
MECKLENBURG-20181106-Style083-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style083-GEN.pdf,NC Superior Court Judge District 26H Seat 1,Lou Trosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PITT-20181106-Style007-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/PITT-20181106-Style007-GEN.pdf,NC District Court Judge District 3A Seat 1,Mario E. Perez,Jarrette Pittman,Daniel Hines Entzminger,,,NC District Court Judge District 3A Seat 2,Lee Teague,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANLY-20181106-Style010-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/STANLY-20181106-Style010-GEN.pdf,NC District Court Judge District 20A Seat 1,William C. (Bill) Tucker,,,,,NC District Court Judge District 20A Seat 2,John R. Nance,,,,,NC District Court Judge District 20A Seat 3,Beverly Routh Spencer,Thai Vang,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style093-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style093-GEN.pdf,NC Superior Court Judge District 26C Seat 1,Reggie E. McKnight,George Bell,Howard L. Clark III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMPSON-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/SAMPSON-20181106-Style001-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
PITT-20181106-Style017-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/PITT-20181106-Style017-GEN.pdf,NC District Court Judge District 3A Seat 1,Mario E. Perez,Jarrette Pittman,Daniel Hines Entzminger,,,NC District Court Judge District 3A Seat 2,Lee Teague,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONSLOW-20181106-Style022-SF18-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ONSLOW-20181106-Style022-SF18-GEN.pdf,NC Superior Court Judge District 4 Seat 1,"Albert D. Kirby, Jr.",Henry L. Stevens IV,,,,NC District Court Judge District 4 Seat 1,Paul A. Hardison,,,,,NC District Court Judge District 4 Seat 2,Sarah C. Seaton,,,,,,,,,,,,,,,,,,,,,,
WATAUGA-20181106-Style001-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WATAUGA-20181106-Style001-GEN.pdf,NC Superior Court Judge District 24 Seat 1,Gary Gavenus,,,,,NC District Court Judge District 24 Seat 1,Larry Leake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RANDOLPH-20181106-Style028-TRINITY-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/RANDOLPH-20181106-Style028-TRINITY-GEN.pdf,NC Superior Court Judge District 19B Seat 1,James P. (Jimmy) Hill,,,,,NC District Court Judge District 19B Seat 1,Sarah Neely Lanier,J. Brooke Schmidly,Andrew W. Davis,,,NC District Court Judge District 19B Seat 3,Lee Gavin,,,,,NC District Court Judge District 19B Seat 4,Scott Etheridge,,,,,,,,,,,,,,,,
VANCE-20181106-Style034-SH2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/VANCE-20181106-Style034-SH2-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
HERTFORD-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HERTFORD-20181106-Style003-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HERTFORD-20181106-Style013-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/HERTFORD-20181106-Style013-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUNCOMBE-20181106-Style005-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/BUNCOMBE-20181106-Style005-GEN.pdf,NC Superior Court Judge District 28 Seat 1,Marvin P. Pope,,,,,NC Superior Court Judge District 28 Seat 2,Alan Thornburg,,,,,NC District Court Judge District 28 Seat 1,Ward D. Scott,,,,,NC District Court Judge District 28 Seat 2,Julie M. Kepple,,NC District Court Judge District 28 Seat 3,Patricia Kaufmann Young,,NC District Court Judge District 28 Seat 4,Susan (Smitty) Dotson-Smith,,NC District Court Judge District 28 Seat 5,Ed Clontz,,,,,,,
RANDOLPH-20181106-Style025-STALEY-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/RANDOLPH-20181106-Style025-STALEY-GEN.pdf,NC Superior Court Judge District 19B Seat 1,James P. (Jimmy) Hill,,,,,NC District Court Judge District 19B Seat 1,Sarah Neely Lanier,J. Brooke Schmidly,Andrew W. Davis,,,NC District Court Judge District 19B Seat 3,Lee Gavin,,,,,NC District Court Judge District 19B Seat 4,Scott Etheridge,,,,,,,,,,,,,,,,
ROBESON-20181106-Style022-LUMBERTON_2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROBESON-20181106-Style022-LUMBERTON_2-GEN.pdf,NC District Court Judge District 16B Seat 1,Brooke Locklear Clark,,,,,NC District Court Judge District 16B Seat 2,"Jack Moody, Jr.",Vanessa Burton,,,,NC District Court Judge District 16B Seat 3,Angelica Chavis McIntyre,Dale Deese,,,,,,,,,,,,,,,,,,,,,
PAMLICO-20181106-Style003-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/PAMLICO-20181106-Style003-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20181106-Style104-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MECKLENBURG-20181106-Style104-GEN.pdf,NC District Court Judge District 26G Seat 1,Rickye McKoy-Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WARREN-20181106-Style013-NORLINA-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WARREN-20181106-Style013-NORLINA-GEN.pdf,NC Superior Court Judge District 9 Seat 1,Steven E. Hight,Paul Ross,Lawrence Tickle,John Dunlow,,NC Superior Court Judge District 9 Seat 2,Cindy Sturges,Mitchell Styers,Carolyn J. Thompson,,,NC District Court Judge District 9B Seat 1,Ben Hunter,"Michael W. Putney, Jr.",,,,,,,,,,,,,,,,,,,,,
CUMBERLAND-20181106-Style010-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CUMBERLAND-20181106-Style010-GEN.pdf,NC District Court Judge District 12 Seat 1,Toni S. King,,,,,NC District Court Judge District 12 Seat 2,Robert J. Stiehl III,,,,,NC District Court Judge District 12 Seat 3,David H. Hasty,,,,,NC District Court Judge District 12 Seat 4,Stephen Craig Stokes,,NC District Court Judge District 12 Seat 5,Cheri Siler-Mack,,NC District Court Judge District 12 Seat 6,April Smith,,NC District Court Judge District 12 Seat 7,Tal Baggett,Caitlin Evans,,,,,,
CARTERET-20181106-Style025-PELETIER-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CARTERET-20181106-Style025-PELETIER-GEN.pdf,NC Superior Court Judge District 3B Seat 1,Paul M. Quinn,,,,,NC Superior Court Judge District 3B Seat 2,John Nobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILSON-20181106-Style073-WILSON_Q-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WILSON-20181106-Style073-WILSON_Q-GEN.pdf,NC Superior Court Judge District 7B Seat 1,Lamont Wiggins,,,,,NC District Court Judge District 7 Seat 1,Pell Cooper,,,,,NC District Court Judge District 7 Seat 2,Wayne S. Boyette,,,,,,,,,,,,,,,,,,,,,,
SURRY-20181106-Style008-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/SURRY-20181106-Style008-GEN.pdf,NC District Court Judge District 17B Seat 1,"Spencer G. Key, Jr.",,,,,NC District Court Judge District 17B Seat 2,Gretchen Hollar Kirkman,Tom Langan,,,,NC District Court Judge District 17B Seat 3,Marion M. Boone,,,,,,,,,,,,,,,,,,,,,,
WAYNE-20181106-Style005-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAYNE-20181106-Style005-GEN.pdf,NC District Court Judge District 8 Seat 1,Beth Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style037-UWHARRIE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style037-UWHARRIE-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style018-PEE_DEE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style018-PEE_DEE-GEN.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTON-20181106-Style045-LUCIA-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style045-LUCIA-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
IREDELL-20181106-Style028-SHARPESBURG-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/IREDELL-20181106-Style028-SHARPESBURG-GEN.pdf,NC District Court Judge District 22A Seat 1,Carole A. Hicks,Brantley Ostwalt,W. Carey Parker,Rob Young,"Daryl G. Davidson, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CABARRUS-20181106-Style002-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/CABARRUS-20181106-Style002-GEN.pdf,NC District Court Judge District 19A Seat 1,Christy E. Wilhelm,,,,,NC District Court Judge District 19A Seat 2,Michael G. Knox,Juanita Boger-Allen,James (Jim) DeMay,,,NC District Court Judge District 19A Seat 3,Darrin M. Gamradt,Steve Grossman,,,,NC District Court Judge District 19A Seat 4,Brent Cloninger,,,,,,,,,,,,,,,,
WAKE-20181106-Style087-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/WAKE-20181106-Style087-GEN.pdf,NC District Court Judge District 10E Seat 1,Ms. Sam Hamadani,,,,,NC District Court Judge District 10E Seat 2,Louis Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20181106-Style007-ELDORADO-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/MONTGOMERY-20181106-Style007-ELDORADO-GEN.pdf,NC District Court Judge District 20A Seat 1,William C. (Bill) Tucker,,,,,NC District Court Judge District 20A Seat 2,John R. Nance,,,,,NC District Court Judge District 20A Seat 3,Beverly Routh Spencer,Thai Vang,,,,,,,,,,,,,,,,,,,,,
ANSON-20181106-Style007-PEACHLAND-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ANSON-20181106-Style007-PEACHLAND-GEN.pdf,NC District Court Judge District 16A Seat 1,Chris Rhue,,,,,NC District Court Judge District 16A Seat 3,Chevonne Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBESON-20181106-Style025-LUMBERTON_3-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROBESON-20181106-Style025-LUMBERTON_3-GEN.pdf,NC District Court Judge District 16B Seat 1,Brooke Locklear Clark,,,,,NC District Court Judge District 16B Seat 2,"Jack Moody, Jr.",Vanessa Burton,,,,NC District Court Judge District 16B Seat 3,Angelica Chavis McIntyre,Dale Deese,,,,,,,,,,,,,,,,,,,,,
ROWAN-20181106-Style026-NORTH_LOCKE-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/ROWAN-20181106-Style026-NORTH_LOCKE-GEN.pdf,NC Superior Court Judge District 19C Seat 1,Anna Mills Wagoner,,,,,NC District Court Judge District 19C Seat 1,Kevin Eddinger,,,,,NC District Court Judge District 19C Seat 2,Beth Dixon,,,,,NC District Court Judge District 19C Seat 3,Charlie Brown,,NC District Court Judge District 19C Seat 4,James Randolph,,,,,,,,,,,,,
GATES-20181106-Style002-2-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GATES-20181106-Style002-2-GEN.pdf,NC Superior Court Judge District 1 Seat 1,J. C. Cole,,,,,NC Superior Court Judge District 1 Seat 2,Jerry R. Tillett,,,,,NC District Court Judge District 1 Seat 1,Robert Parks Trivette,,,,,NC District Court Judge District 1 Seat 2,Eula E. Reid,,NC District Court Judge District 1 Seat 3,Meader Harriss,,,,,,,,,,,,,
GASTON-20181106-Style009-WOODHILL-GEN.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2018-11-06/GASTON-20181106-Style009-WOODHILL-GEN.pdf,NC Superior Court Judge District 27A Seat 1,David A. Phillips,,,,,NC District Court Judge District 27A Seat 1,Craig Collins,,,,,NC District Court Judge District 27A Seat 2,Michael K. Lands,,,,,,,,,,,,,,,,,,,,,,
