pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
CRAVEN-20161108-Style022-VANCEBORO.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style022-VANCEBORO.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Clinton D. Rowe,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,,,,,,,,,,,,,,
MCDOWELL-20161108-Style014-NEBO.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MCDOWELL-20161108-Style014-NEBO.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARTIN-20161108-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MARTIN-20161108-Style004.pdf,NC District Court Judge District 2,Chris McLendon,,,NC District Court Judge District 2,Michael A. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOKE-20161108-Style001-ALLENDALE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HOKE-20161108-Style001-ALLENDALE.pdf,NC Superior Court Judge District 16A,Richard T. Brown,,,NC Superior Court Judge District 16A,Tanya T. Wallace,,NC District Court Judge District 16A,Amanda L. (Amy) Wilson,,NC District Court Judge District 16A,Michael (Mike) Stone,Angela J. Carter,NC District Court Judge District 16A,Lisa Blue Thacker,,,,,,,,,,,,,,,,,,,,,
PITT-20161108-Style014.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/PITT-20161108-Style014.pdf,NC Superior Court Judge District 3A,Jeff Foster,,,NC District Court Judge District 3A,G. Galen Braddy,,NC District Court Judge District 3A,Brian DeSoto,,NC District Court Judge District 3A,Wendy Hazelton,Daniel Hines Entzminger,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20161108-Style012.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style012.pdf,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,,NC District Court Judge District 10,Jefferson G. Griffin,,NC District Court Judge District 10,Dan Nagle,Walter Rand,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,,
HERTFORD-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HERTFORD-20161108-Style001.pdf,NC District Court Judge District 6,Brenda Green Branch,,,NC District Court Judge District 6,Teresa Raquel Robinson Freeman,,NC District Court Judge District 6,Vershenia Ballance Moody,,NC District Court Judge District 6,Turner Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20161108-Style006.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style006.pdf,NC Superior Court Judge District 10C,Rebecca (Becky) Holt,Michael Denning,,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,NC District Court Judge District 10,Jefferson G. Griffin,,NC District Court Judge District 10,Dan Nagle,Walter Rand,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian
PITT-20161108-Style028.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/PITT-20161108-Style028.pdf,NC Superior Court Judge District 3A,Jeff Foster,,,NC District Court Judge District 3A,G. Galen Braddy,,NC District Court Judge District 3A,Brian DeSoto,,NC District Court Judge District 3A,Wendy Hazelton,Daniel Hines Entzminger,,,,,,,,,,,,,,,,,,,,,,,
FRANKLIN-20161108-Style001-LOUISBURG_CITY.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FRANKLIN-20161108-Style001-LOUISBURG_CITY.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
JOHNSTON-20161108-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/JOHNSTON-20161108-Style003.pdf,NC District Court Judge District 11,Paul A. Holcombe,LeVonda G. Wood,,NC District Court Judge District 11,Jackie Lee,,NC District Court Judge District 11,"Jimmy L. Love, Jr.",,NC District Court Judge District 11,Frank Wood,,NC District Court Judge District 11,Mary Howard Wells,,NC District Court Judge District 11,O. Henry Willis,,NC District Court Judge District 11,"Robert W. Bryant, Jr.",,NC District Court Judge District 11,Resson Faircloth,,,,,,,,,,,,
CHEROKEE-20161108-Style008-HIWASSEE_DAM.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CHEROKEE-20161108-Style008-HIWASSEE_DAM.pdf,NC District Court Judge District 30,Richard K. Walker,,,NC District Court Judge District 30,Monica Hayes Leslie,,NC District Court Judge District 30,Tessa Shelton Sellers,Kimberly N. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20161108-Style025.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style025.pdf,NC District Court Judge District 21,David E. Sipprell,,,NC District Court Judge District 21,Camille Banks-Payne,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,Gordon A. Miller,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
CRAVEN-20161108-Style021-ERNUL.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style021-ERNUL.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Clinton D. Rowe,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,,,,,,,,,,,,,,
VANCE-20161108-Style006-EH1.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/VANCE-20161108-Style006-EH1.pdf,NC District Court Judge District 9B,Adam Keith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20161108-Style031.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style031.pdf,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,Gordon A. Miller,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,NC District Court Judge District 21,David E. Sipprell,,,,,,,,,,,,,,,
FORSYTH-20161108-Style019.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style019.pdf,NC District Court Judge District 21,David E. Sipprell,,,NC District Court Judge District 21,Camille Banks-Payne,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,Gordon A. Miller,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,,,,,,,,,,,,,,
HOKE-20161108-Style017-RAEFORD_3.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HOKE-20161108-Style017-RAEFORD_3.pdf,NC Superior Court Judge District 16A,Richard T. Brown,,,NC Superior Court Judge District 16A,Tanya T. Wallace,,NC District Court Judge District 16A,Amanda L. (Amy) Wilson,,NC District Court Judge District 16A,Michael (Mike) Stone,Angela J. Carter,NC District Court Judge District 16A,Lisa Blue Thacker,,,,,,,,,,,,,,,,,,,,,
STANLY-20161108-Style021-FURR_NUMBER_2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/STANLY-20161108-Style021-FURR_NUMBER_2.pdf,NC Superior Court Judge District 20A,Kevin Marc Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VANCE-20161108-Style004-CC.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/VANCE-20161108-Style004-CC.pdf,NC District Court Judge District 9,John W. Davis,,,NC District Court Judge District 9,S. Quon Bridges,Caroline S. Burnette,NC District Court Judge District 9,Amanda Stevenson,,NC District Court Judge District 9,Carolyn J. Yancey,,,,,,,,,,,,,,,,,,,,,,,,
FORSYTH-20161108-Style027.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style027.pdf,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,Gordon A. Miller,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,NC District Court Judge District 21,David E. Sipprell,,,,,,,,,,,,,,,
FORSYTH-20161108-Style033.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/FORSYTH-20161108-Style033.pdf,NC District Court Judge District 21,Camille Banks-Payne,,,NC District Court Judge District 21,Lawrence J. (Larry) Fine,,NC District Court Judge District 21,Carrie F. Vickery,Aaron J. Berlin,NC District Court Judge District 21,Laurie L. Hutchins,,NC District Court Judge District 21,Gordon A. Miller,,NC District Court Judge District 21,Victoria L. (Tori) Roemer,,NC District Court Judge District 21,David E. Sipprell,,,,,,,,,,,,,,,
IREDELL-20161108-Style007-CODDLE_CREEK_2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/IREDELL-20161108-Style007-CODDLE_CREEK_2.pdf,NC Superior Court Judge District 22A,Joe Crosswhite,,,NC District Court Judge District 22A,Deborah Brown,,NC District Court Judge District 22A,L. Dale Graham,,NC District Court Judge District 22A,Edward Lawrence Hedrick IV,,NC District Court Judge District 22A,Christine Underwood,,,,,,,,,,,,,,,,,,,,,
CLAY-20161108-Style002-HAYESVILLE_ONE.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CLAY-20161108-Style002-HAYESVILLE_ONE.pdf,NC District Court Judge District 30,Richard K. Walker,,,NC District Court Judge District 30,Monica Hayes Leslie,,NC District Court Judge District 30,Tessa Shelton Sellers,Kimberly N. Carpenter,,,,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20161108-Style038.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style038.pdf,NC Superior Court Judge District 10F,A. Graham Shirley,,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,NC District Court Judge District 10,Jefferson G. Griffin,,NC District Court Judge District 10,Dan Nagle,Walter Rand,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse
JOHNSTON-20161108-Style001.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/JOHNSTON-20161108-Style001.pdf,NC District Court Judge District 11,Paul A. Holcombe,LeVonda G. Wood,,NC District Court Judge District 11,Jackie Lee,,NC District Court Judge District 11,"Jimmy L. Love, Jr.",,NC District Court Judge District 11,Frank Wood,,NC District Court Judge District 11,Mary Howard Wells,,NC District Court Judge District 11,O. Henry Willis,,NC District Court Judge District 11,"Robert W. Bryant, Jr.",,NC District Court Judge District 11,Resson Faircloth,,,,,,,,,,,,
WAKE-20161108-Style010.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style010.pdf,NC Superior Court Judge District 10C,Rebecca (Becky) Holt,Michael Denning,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,NC District Court Judge District 10,Jefferson G. Griffin,,NC District Court Judge District 10,Dan Nagle,Walter Rand,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse
PITT-20161108-Style016.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/PITT-20161108-Style016.pdf,NC Superior Court Judge District 3A,Jeff Foster,,,NC District Court Judge District 3A,G. Galen Braddy,,NC District Court Judge District 3A,Brian DeSoto,,NC District Court Judge District 3A,Wendy Hazelton,Daniel Hines Entzminger,,,,,,,,,,,,,,,,,,,,,,,
PITT-20161108-Style002.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/PITT-20161108-Style002.pdf,NC Superior Court Judge District 3A,Jeff Foster,,,NC District Court Judge District 3A,G. Galen Braddy,,NC District Court Judge District 3A,Brian DeSoto,,NC District Court Judge District 3A,Wendy Hazelton,Daniel Hines Entzminger,,,,,,,,,,,,,,,,,,,,,,,
WAKE-20161108-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/WAKE-20161108-Style004.pdf,NC District Court Judge District 10,Dan Nagle,Walter Rand,,NC District Court Judge District 10,Robert B. Rader,,NC District Court Judge District 10,Debra Sasser,,NC District Court Judge District 10,Christine M. Walczyk,,NC District Court Judge District 10,Marty E. Miller,Anna Elena Worley,NC District Court Judge District 10,Bryant Paris III,Monica M. Bousman,NC District Court Judge District 10,Jacqueline L. Brewer,,NC District Court Judge District 10,Eric Craig Chasse,,NC District Court Judge District 10,Lori G. Christian,,NC District Court Judge District 10,V.A. (Woofer) Davidian III,,NC District Court Judge District 10,Jefferson G. Griffin,,,
IREDELL-20161108-Style037-STATESVILLE_5.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/IREDELL-20161108-Style037-STATESVILLE_5.pdf,NC Superior Court Judge District 22A,Joe Crosswhite,,,NC District Court Judge District 22A,Edward Lawrence Hedrick IV,,NC District Court Judge District 22A,Christine Underwood,,NC District Court Judge District 22A,Deborah Brown,,NC District Court Judge District 22A,L. Dale Graham,,,,,,,,,,,,,,,,,,,,,
IREDELL-20161108-Style014-CHAMBERSBURG-A.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/IREDELL-20161108-Style014-CHAMBERSBURG-A.pdf,NC Superior Court Judge District 22A,Joe Crosswhite,,,NC District Court Judge District 22A,Deborah Brown,,NC District Court Judge District 22A,L. Dale Graham,,NC District Court Judge District 22A,Edward Lawrence Hedrick IV,,NC District Court Judge District 22A,Christine Underwood,,,,,,,,,,,,,,,,,,,,,
CRAVEN-20161108-Style006-RHEMS.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/CRAVEN-20161108-Style006-RHEMS.pdf,NC Superior Court Judge District 3B,Robert J. McAfee,Josh Willey,,NC District Court Judge District 3B,Clinton D. Rowe,,NC District Court Judge District 3B,Karen A. Alexander,,NC District Court Judge District 3B,Peter Mack,,NC District Court Judge District 3B,W. David McFadyen III,,NC District Court Judge District 3B,Walter Mills,,NC District Court Judge District 3B,Paul M. Quinn,,,,,,,,,,,,,,,
HALIFAX-20161108-Style004.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HALIFAX-20161108-Style004.pdf,NC District Court Judge District 6,Brenda Green Branch,,,NC District Court Judge District 6,Teresa Raquel Robinson Freeman,,NC District Court Judge District 6,Vershenia Ballance Moody,,NC District Court Judge District 6,Turner Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
HYDE-20161108-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HYDE-20161108-Style003.pdf,NC District Court Judge District 2,Chris McLendon,,,NC District Court Judge District 2,Michael A. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MECKLENBURG-20161108-Style083.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MECKLENBURG-20161108-Style083.pdf,NC District Court Judge District 26,Louis A. Trosch,,,NC District Court Judge District 26,Kimberly Best-Staton,,NC District Court Judge District 26,Tracy H. Hewett,Aretha Blake,NC District Court Judge District 26,Ron Chapman,,NC District Court Judge District 26,Jena Culler,,NC District Court Judge District 26,Karen Eady-Williams,,NC District Court Judge District 26,Ty Hands,,NC District Court Judge District 26,Gary L. Henderson,,NC District Court Judge District 26,Donnie Hoover,,NC District Court Judge District 26,Christy T. Mann,George Bell,NC District Court Judge District 26,David Strickland,Ben S. Thalheimer,NC District Court Judge District 26,Elizabeth Thornton Trosch
BUNCOMBE-20161108-Style015.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/BUNCOMBE-20161108-Style015.pdf,NC District Court Judge District 28,Andrea F. Dray,,,NC District Court Judge District 28,J. Calvin Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAYWOOD-20161108-Style003.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/HAYWOOD-20161108-Style003.pdf,NC District Court Judge District 30,Monica Hayes Leslie,,,NC District Court Judge District 30,Tessa Shelton Sellers,Kimberly N. Carpenter,NC District Court Judge District 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTGOMERY-20161108-Style027-TROY_2.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2016-11-08/MONTGOMERY-20161108-Style027-TROY_2.pdf,NC District Court Judge District 19B,Darren C. Allen,Don (Skipper) Creed,,NC District Court Judge District 19B,James P. (Jimmy) Hill,,NC District Court Judge District 19B,Rob Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
