pdf_file,pdf_url,office1,candidate1_1,candidate1_2,candidate1_3,office2,candidate2_1,candidate2_2,office3,candidate3_1,candidate3_2,office4,candidate4_1,candidate4_2,office5,candidate5_1,candidate5_2,office6,candidate6_1,candidate6_2,office7,candidate7_1,candidate7_2,office8,candidate8_1,candidate8_2,office9,candidate9_1,candidate9_2,office10,candidate10_1,candidate10_2,office11,candidate11_1,candidate11_2,office12,candidate12_1
8GCHER08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER10.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER11.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER12.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER13.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER14.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER15.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHER16.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHOW01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 1,Edgar L. Barnes,,,DISTRICT COURT JUDGE DISTRICT 1,Amber Davis Malarney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHOW02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 1,Edgar L. Barnes,,,DISTRICT COURT JUDGE DISTRICT 1,Amber Davis Malarney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCHOW03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 1,Edgar L. Barnes,,,DISTRICT COURT JUDGE DISTRICT 1,Amber Davis Malarney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLAY09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 30,Richlyn D. Holt,,,DISTRICT COURT JUDGE DISTRICT 30,Monica Leslie,,DISTRICT COURT JUDGE DISTRICT 30,Richard K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCLEV01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 27B,K. Dean Black,,,DISTRICT COURT JUDGE DISTRICT 27B,Anna F. (Dina) Foster,,DISTRICT COURT JUDGE DISTRICT 27B,Meredith A. Shuford,,DISTRICT COURT JUDGE DISTRICT 27B,Larry J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
8GCLEV02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 27B,K. Dean Black,,,DISTRICT COURT JUDGE DISTRICT 27B,Anna F. (Dina) Foster,,DISTRICT COURT JUDGE DISTRICT 27B,Meredith A. Shuford,,DISTRICT COURT JUDGE DISTRICT 27B,Larry J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
8GCLEV03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 27B,K. Dean Black,,,DISTRICT COURT JUDGE DISTRICT 27B,Anna F. (Dina) Foster,,DISTRICT COURT JUDGE DISTRICT 27B,Meredith A. Shuford,,DISTRICT COURT JUDGE DISTRICT 27B,Larry J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,
8GCOLU01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,,,,,,,,,,,,,,,,,,,,
8GCOLU06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,,,,,,,,,,,,,,,,,,,,
8GCOLU07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,,,,,,,,,,,,,,,,,,,,
8GCOLU08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,,,,,,,,,,,,,,,,,,,,
8GCOLU10.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU11.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU12.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU13.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU14.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU15.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU16.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCOLU17.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,SUPERIOR COURT JUDGE DISTRICT 13A,"Douglas B. Sasser, Sr.",,,DISTRICT COURT JUDGE DISTRICT 13,Napoleon Barefoot,,DISTRICT COURT JUDGE DISTRICT 13,Jerry Arnold Jolly,,DISTRICT COURT JUDGE DISTRICT 13,Scott L. Ussery,,DISTRICT COURT JUDGE DISTRICT 13,Marion Roscoe Warren,,,,,,,,,,,,,,,,,,,,,
8GCRAV01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 3B,L. Walter Mills,,,DISTRICT COURT JUDGE DISTRICT 3B,Paul M. Quinn,,DISTRICT COURT JUDGE DISTRICT 3B,Cheryl Spencer,,DISTRICT COURT JUDGE DISTRICT 3B,Jerry F. Waddell,,DISTRICT COURT JUDGE DISTRICT 3B,Karen A. Alexander,,DISTRICT COURT JUDGE DISTRICT 3B,"Peter Mack, Jr.",,,,,,,,,,,,,,,,,,
8GCRAV02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 3B,L. Walter Mills,,,DISTRICT COURT JUDGE DISTRICT 3B,Paul M. Quinn,,DISTRICT COURT JUDGE DISTRICT 3B,Cheryl Spencer,,DISTRICT COURT JUDGE DISTRICT 3B,Jerry F. Waddell,,DISTRICT COURT JUDGE DISTRICT 3B,Karen A. Alexander,,DISTRICT COURT JUDGE DISTRICT 3B,"Peter Mack, Jr.",,,,,,,,,,,,,,,,,,
8GCRAV03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 3B,L. Walter Mills,,,DISTRICT COURT JUDGE DISTRICT 3B,Paul M. Quinn,,DISTRICT COURT JUDGE DISTRICT 3B,Cheryl Spencer,,DISTRICT COURT JUDGE DISTRICT 3B,Jerry F. Waddell,,DISTRICT COURT JUDGE DISTRICT 3B,Karen A. Alexander,,DISTRICT COURT JUDGE DISTRICT 3B,"Peter Mack, Jr.",,,,,,,,,,,,,,,,,,
8GCRAV04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 3B,L. Walter Mills,,,DISTRICT COURT JUDGE DISTRICT 3B,Paul M. Quinn,,DISTRICT COURT JUDGE DISTRICT 3B,Cheryl Spencer,,DISTRICT COURT JUDGE DISTRICT 3B,Jerry F. Waddell,,DISTRICT COURT JUDGE DISTRICT 3B,Karen A. Alexander,,DISTRICT COURT JUDGE DISTRICT 3B,"Peter Mack, Jr.",,,,,,,,,,,,,,,,,,
8GCUMB01.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB02.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB03.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB04.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB05.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB06.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB07.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB08.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB09.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB10.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB11.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB12.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB13.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB14.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB15.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB16.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB17.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB18.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
8GCUMB19.pdf,https://s3.amazonaws.com/dl.ncsbe.gov/data/SampleBallots/2008-11-04.zip,DISTRICT COURT JUDGE DISTRICT 12,Laura A. Devan,Luis (Lou) Olivera,,DISTRICT COURT JUDGE DISTRICT 12,John W. Dickson,,DISTRICT COURT JUDGE DISTRICT 12,Ed Pone,,,,,,,,,,,,,,,,,,,,,,,,,,,
